,HCHO Value,HCHO Value,HCHO Value,HCHO Value,HCHO Value,HCHO Value,HCHO Value,Date
2019-04-08 00:00:00,,,,,,,6.757815417269227e-05,2019-04-08
2019-04-09 00:00:00,,,,,,,3.498404857753143e-05,2019-04-09
2019-04-10 00:00:00,,,,,,,2.3899429823705947e-06,2019-04-10
2019-04-11 00:00:00,,,,,,,-3.0204162612790245e-05,2019-04-11
2019-04-12 00:00:00,,,,,,,0.0001408357462238,2019-04-12
2019-04-13 00:00:00,,,,,,,0.0001905907485365,2019-04-13
2019-04-14 00:00:00,,,,,,,0.0001492577577796,2019-04-14
2019-04-15 00:00:00,,,,,,,0.0001079247670228,2019-04-15
2019-04-16 00:00:00,,,,,,,6.659177626596835e-05,2019-04-16
2019-04-17 00:00:00,,,,,,,2.525878550912447e-05,2019-04-17
2019-04-18 00:00:00,,,,,,,-1.607420524771941e-05,2019-04-18
2019-04-19 00:00:00,,,,,,,-5.74071960045633e-05,2019-04-19
2019-04-20 00:00:00,,,,,,,-4.104803208542198e-06,2019-04-20
2019-04-21 00:00:00,,,,,,,4.9197589587478906e-05,2019-04-21
2019-04-22 00:00:00,,,,,,,0.0001024999823835,2019-04-22
2019-04-23 00:00:00,,,,,,,0.0001742585006953,2019-04-23
2019-04-25 00:00:00,,,,,,,-4.44070437953798e-05,2019-04-25
2019-04-26 00:00:00,,,,,,,7.111501928962651e-05,2019-04-26
2019-04-27 00:00:00,,,,,,,9.022110355151326e-05,2019-04-27
2019-04-28 00:00:00,,,,,,,0.0001093271878134,2019-04-28
2019-04-29 00:00:00,,,,,,,0.0001129974214447,2019-04-29
2019-04-30 00:00:00,,,,,,,0.000116667655076,2019-04-30
2019-05-01 00:00:00,,,,,,,0.0001203378887073,2019-05-01
2019-05-02 00:00:00,,,,,,,0.0001336923031109,2019-05-02
2019-05-03 00:00:00,,,,,,,0.0001018588190565,2019-05-03
2019-05-04 00:00:00,,,,,,,7.002533500214887e-05,2019-05-04
2019-05-05 00:00:00,,,,,,,4.388346007494007e-05,2019-05-05
2019-05-06 00:00:00,,,,,,,0.0001055412390811,2019-05-06
2019-05-07 00:00:00,,,,,,,0.0001036462577021,2019-05-07
2019-05-08 00:00:00,,,,,,,5.81859056799875e-05,2019-05-08
2019-05-09 00:00:00,,,,,,,0.0002151863254373,2019-05-09
2019-05-10 00:00:00,,,,,,,0.0001520700378357,2019-05-10
2019-05-11 00:00:00,,,,,,,8.896596670445717e-05,2019-05-11
2019-05-12 00:00:00,,,,,,,0.0001523431428776,2019-05-12
2019-05-13 00:00:00,,,,,,,0.0002157203190507,2019-05-13
2019-05-15 00:00:00,,,,,,,0.0002221362230624,2019-05-15
2019-05-16 00:00:00,,,,,,,0.0001343666372122,2019-05-16
2019-05-17 00:00:00,,,,,,,0.0001796590707575,2019-05-17
2019-05-18 00:00:00,,,,,,,0.0002249515043028,2019-05-18
2019-05-20 00:00:00,,,,,,,8.031848961353504e-05,2019-05-20
2019-05-21 00:00:00,,,,,,,0.0001222873862844,2019-05-21
2019-05-22 00:00:00,,,,,,,7.905575695833164e-05,2019-05-22
2019-05-23 00:00:00,,,,,,,3.5824127632263266e-05,2019-05-23
2019-05-24 00:00:00,,,,,,,-7.4075016938050895e-06,2019-05-24
2019-05-25 00:00:00,,,,,,,-5.063913101987346e-05,2019-05-25
2019-05-26 00:00:00,,,,,,,3.6341561558326346e-05,2019-05-26
2019-05-27 00:00:00,,,,,,,0.0001195644109596,2019-05-27
2019-05-28 00:00:00,,,,,,,9.84078342114136e-05,2019-05-28
2019-05-29 00:00:00,,,,,,,0.0001370126083911,2019-05-29
2019-05-30 00:00:00,,,,,,,5.092769901518664e-05,2019-05-30
2019-06-01 00:00:00,,,,,,,5.587982157832464e-05,2019-06-01
2019-06-02 00:00:00,,,,,,,3.772535689224513e-05,2019-06-02
2019-06-03 00:00:00,,,,,,,-1.7709887699493803e-05,2019-06-03
2019-06-04 00:00:00,,,,,,,-3.70791382327301e-05,2019-06-04
2019-06-05 00:00:00,,,,,,,-5.6448388765966406e-05,2019-06-05
2019-06-06 00:00:00,,,,,,,-7.581763929920271e-05,2019-06-06
2019-06-07 00:00:00,,,,,,,-1.5780065277868473e-05,2019-06-07
2019-06-08 00:00:00,,,,,,,4.425750874346576e-05,2019-06-08
2019-06-09 00:00:00,,,,,,,0.0001042950827648,2019-06-09
2019-06-10 00:00:00,,,,,,,9.644106523652276e-05,2019-06-10
2019-06-11 00:00:00,,,,,,,8.858704770824554e-05,2019-06-11
2019-06-12 00:00:00,,,,,,,-1.5747418729006313e-05,2019-06-12
2019-06-13 00:00:00,,,,,,,0.0001989688025787,2019-06-13
2019-06-14 00:00:00,,,,,,,0.0001298568439525,2019-06-14
2019-06-15 00:00:00,,,,,,,6.074488532642667e-05,2019-06-15
2019-06-16 00:00:00,,,,,,,0.000101215088715,2019-06-16
2019-06-17 00:00:00,,,,,,,8.275653874941797e-05,2019-06-17
2019-06-18 00:00:00,,,,,,,8.291602308825832e-06,2019-06-18
2019-06-19 00:00:00,,,,,,,4.317640515599125e-05,2019-06-19
2019-06-20 00:00:00,,,,,,,9.229919803482012e-05,2019-06-20
2019-06-21 00:00:00,,,,,,,0.0001201178946861,2019-06-21
2019-06-22 00:00:00,,,,,,,0.0001479365913374,2019-06-22
2019-06-23 00:00:00,,,,,,,6.17899931725921e-05,2019-06-23
2019-06-24 00:00:00,,,,,,,8.612760644862806e-05,2019-06-24
2019-06-25 00:00:00,,,,,,,0.0001104652197246,2019-06-25
2019-06-26 00:00:00,,,,,,,0.0001348028330007,2019-06-26
2019-06-27 00:00:00,,,,,,,8.074711312637191e-05,2019-06-27
2019-06-28 00:00:00,,,,,,,0.0001259997361788,2019-06-28
2019-06-29 00:00:00,,,,,,,0.0001105386966815,2019-06-29
2019-06-30 00:00:00,,,,,,,0.0001086163531717,2019-06-30
2019-07-01 00:00:00,,,,,,,5.762188204561666e-05,2019-07-01
2019-07-02 00:00:00,,,,,,,0.0001623492259486,2019-07-02
2019-07-03 00:00:00,,,,,,,0.0001738523006491,2019-07-03
2019-07-04 00:00:00,,,,,,,-1.9064508329208183e-05,2019-07-04
2019-07-05 00:00:00,,,,,,,0.0001177761070948,2019-07-05
2019-07-06 00:00:00,,,,,,,0.0001369265480897,2019-07-06
2019-07-07 00:00:00,,,,,,,0.0001863186505513,2019-07-07
2019-07-08 00:00:00,,,,,,,0.00024779655935,2019-07-08
2019-07-09 00:00:00,,,,,,,0.0002082744543435,2019-07-09
2019-07-10 00:00:00,,,,,,,0.000168752349337,2019-07-10
2019-07-11 00:00:00,,,,,,,0.0001292302443306,2019-07-11
2019-07-12 00:00:00,,,,,,,0.0001169642800239,2019-07-12
2019-07-13 00:00:00,,,,,,,0.0001025027060424,2019-07-13
2019-07-14 00:00:00,,,,,,,8.804113206090727e-05,2019-07-14
2019-07-15 00:00:00,,,,,,,7.357955807941091e-05,2019-07-15
2019-07-16 00:00:00,,,,,,,5.911798409791456e-05,2019-07-16
2019-07-17 00:00:00,,,,,,,3.329885377230573e-05,2019-07-17
2019-07-18 00:00:00,,,,,,,4.347222595334643e-05,2019-07-18
2019-07-19 00:00:00,,,,,,,5.364559813438714e-05,2019-07-19
2019-07-20 00:00:00,,,,,,,6.381897031542785e-05,2019-07-20
2019-07-21 00:00:00,,,,,,,7.399234249646854e-05,2019-07-21
2019-07-22 00:00:00,,,,,,,8.416571467750926e-05,2019-07-22
2019-07-23 00:00:00,,,,,,,9.433908685854995e-05,2019-07-23
2019-07-24 00:00:00,,,,,,,0.0001659327228923,2019-07-24
2019-07-25 00:00:00,,,,,,,0.0001422019735772,2019-07-25
2019-07-26 00:00:00,,,,,,,0.0001184712242621,2019-07-26
2019-07-27 00:00:00,,,,,,,0.0001114548395224,2019-07-27
2019-07-28 00:00:00,,,,,,,4.187517193366405e-05,2019-07-28
2019-07-29 00:00:00,,,,,,,0.0001617242205137,2019-07-29
2019-07-30 00:00:00,,,,,,,0.0001080114271866,2019-07-30
2019-07-31 00:00:00,,,,,,,7.751671709410368e-05,2019-07-31
2019-08-01 00:00:00,,,,,,,0.0001329736920653,2019-08-01
2019-08-02 00:00:00,,,,,,,9.474269554915071e-05,2019-08-02
2019-08-03 00:00:00,,,,,,,5.651169903300146e-05,2019-08-03
2019-08-04 00:00:00,,,,,,,-4.559879989678232e-05,2019-08-04
2019-08-05 00:00:00,,,,,,,-3.059205259604564e-05,2019-08-05
2019-08-06 00:00:00,,,,,,,-6.108415254857391e-05,2019-08-06
2019-08-07 00:00:00,,,,,,,-5.282755209552439e-05,2019-08-07
2019-08-08 00:00:00,,,,,,,-4.457095164247487e-05,2019-08-08
2019-08-09 00:00:00,,,,,,,-3.6314351189425344e-05,2019-08-09
2019-08-10 00:00:00,,,,,,,-2.8057750736375825e-05,2019-08-10
2019-08-11 00:00:00,,,,,,,-1.98011502833263e-05,2019-08-11
2019-08-12 00:00:00,,,,,,,-1.1544549830276776e-05,2019-08-12
2019-08-13 00:00:00,,,,,,,-3.287949377227255e-06,2019-08-13
2019-08-14 00:00:00,,,,,,,4.9686510758222674e-06,2019-08-14
2019-08-15 00:00:00,,,,,,,1.3225251528871797e-05,2019-08-15
2019-08-16 00:00:00,,,,,,,2.1481851981921312e-05,2019-08-16
2019-08-17 00:00:00,,,,,,,2.9738452434970828e-05,2019-08-17
2019-08-18 00:00:00,,,,,,,3.799505288802035e-05,2019-08-18
2019-08-19 00:00:00,,,,,,,2.613505186684201e-05,2019-08-19
2019-08-20 00:00:00,,,,,,,1.4275050845663673e-05,2019-08-20
2019-08-21 00:00:00,,,,,,,2.415049824485334e-06,2019-08-21
2019-08-22 00:00:00,,,,,,,-9.444951196693003e-06,2019-08-22
2019-08-23 00:00:00,,,,,,,-2.1304952217871344e-05,2019-08-23
2019-08-24 00:00:00,,,,,,,-3.316495323904968e-05,2019-08-24
2019-08-25 00:00:00,,,,,,,-2.37620117907729e-05,2019-08-25
2019-08-26 00:00:00,,,,,,,-1.4359070342496116e-05,2019-08-26
2019-08-27 00:00:00,,,,,,,-4.956128894219332e-06,2019-08-27
2019-08-28 00:00:00,,,,,,,6.099589420541012e-06,2019-08-28
2019-08-29 00:00:00,,,,,,,1.7155307735301357e-05,2019-08-29
2019-08-30 00:00:00,,,,,,,2.82110260500617e-05,2019-08-30
2019-08-31 00:00:00,,,,,,,9.445839367563298e-05,2019-08-31
2019-09-01 00:00:00,,,,,,,9.047743033302736e-05,2019-09-01
2019-09-02 00:00:00,,,,,,,8.64964669904217e-05,2019-09-02
2019-09-03 00:00:00,,,,,,,3.3414233799745706e-05,2019-09-03
2019-09-04 00:00:00,,,,,,,0.000116729877908,2019-09-04
2019-09-05 00:00:00,,,,,,,9.444552317147536e-05,2019-09-05
2019-09-06 00:00:00,,,,,,,7.21611684349507e-05,2019-09-06
2019-09-07 00:00:00,,,,,,,4.987681369842603e-05,2019-09-07
2019-09-08 00:00:00,,,,,,,0.0002593871115593,2019-09-08
2019-09-09 00:00:00,,,,,,,8.982164139944275e-05,2019-09-09
2019-09-10 00:00:00,,,,,,,8.390508054080859e-05,2019-09-10
2019-09-11 00:00:00,,,,,,,7.798851968217444e-05,2019-09-11
2019-09-12 00:00:00,,,,,,,7.20719588235403e-05,2019-09-12
2019-09-13 00:00:00,,,,,,,6.615539796490614e-05,2019-09-13
2019-09-14 00:00:00,,,,,,,6.0238837106271984e-05,2019-09-14
2019-09-15 00:00:00,,,,,,,5.432227624763784e-05,2019-09-15
2019-09-16 00:00:00,,,,,,,4.840571538900369e-05,2019-09-16
2019-09-17 00:00:00,,,,,,,4.248915453036953e-05,2019-09-17
2019-09-18 00:00:00,,,,,,,3.6572593671735376e-05,2019-09-18
2019-09-19 00:00:00,,,,,,,3.773787700396365e-05,2019-09-19
2019-09-20 00:00:00,,,,,,,3.8903160336191925e-05,2019-09-20
2019-09-21 00:00:00,,,,,,,4.00684436684202e-05,2019-09-21
2019-09-22 00:00:00,,,,,,,4.6433748698388186e-05,2019-09-22
2019-09-23 00:00:00,,,,,,,5.279905372835616e-05,2019-09-23
2019-09-24 00:00:00,,,,,,,5.916435875832415e-05,2019-09-24
2019-09-25 00:00:00,,,,,,,6.552966378829213e-05,2019-09-25
2019-09-26 00:00:00,,,,,,,7.18949688182601e-05,2019-09-26
2019-09-27 00:00:00,,,,,,,7.826027384822808e-05,2019-09-27
2019-09-28 00:00:00,,,,,,,8.462557887819607e-05,2019-09-28
2019-09-29 00:00:00,,,,,,,9.099088390816404e-05,2019-09-29
2019-09-30 00:00:00,,,,,,,9.735618893813203e-05,2019-09-30
2019-10-01 00:00:00,,,,,,,0.0001037214939681,2019-10-01
2019-10-02 00:00:00,,,,,,,-3.025854347757612e-05,2019-10-02
2019-10-03 00:00:00,,,,,,,-2.5503615036870804e-05,2019-10-03
2019-10-04 00:00:00,,,,,,,-2.0748686596165487e-05,2019-10-04
2019-10-05 00:00:00,,,,,,,-1.5993758155460173e-05,2019-10-05
2019-10-06 00:00:00,,,,,,,-1.1238829714754855e-05,2019-10-06
2019-10-07 00:00:00,,,,,,,-6.483901274049538e-06,2019-10-07
2019-10-08 00:00:00,,,,,,,-1.728972833344224e-06,2019-10-08
2019-10-09 00:00:00,,,,,,,3.025955607361097e-06,2019-10-09
2019-10-10 00:00:00,,,,,,,7.78088404806641e-06,2019-10-10
2019-10-11 00:00:00,,,,,,,1.2535812488771725e-05,2019-10-11
2019-10-12 00:00:00,,,,,,,1.7290740929477046e-05,2019-10-12
2019-10-13 00:00:00,,,,,,,2.204566937018236e-05,2019-10-13
2019-10-14 00:00:00,,,,,,,2.680059781088767e-05,2019-10-14
2019-10-15 00:00:00,,,,,,,5.384901347698315e-05,2019-10-15
2019-10-16 00:00:00,,,,,,,8.089742914307863e-05,2019-10-16
2019-10-17 00:00:00,,,,,,,9.997971106452452e-05,2019-10-17
2019-10-18 00:00:00,,,,,,,0.0001190619929859,2019-10-18
2019-10-19 00:00:00,,,,,,,0.0001381442749074,2019-10-19
2019-10-20 00:00:00,,,,,,,0.0001572265568288,2019-10-20
2019-10-21 00:00:00,,,,,,,0.0001763088387503,2019-10-21
2019-10-22 00:00:00,,,,,,,0.0001953911206717,2019-10-22
2019-10-23 00:00:00,,,,,,,0.0002144734025932,2019-10-23
2019-10-24 00:00:00,,,,,,,0.0002024241325072,2019-10-24
2019-10-25 00:00:00,,,,,,,0.0001903748624213,2019-10-25
2019-10-26 00:00:00,,,,,,,0.0001783255923354,2019-10-26
2019-10-27 00:00:00,,,,,,,0.0001662763222494,2019-10-27
2019-10-28 00:00:00,,,,,,,0.0001542270521635,2019-10-28
2019-10-29 00:00:00,,,,,,,0.0001421777820776,2019-10-29
2019-10-30 00:00:00,,,,,,,0.0001301285119916,2019-10-30
2019-10-31 00:00:00,,,,,,,0.0001180792419057,2019-10-31
2019-11-01 00:00:00,,,,,,,0.0001060299718198,2019-11-01
2019-11-02 00:00:00,,,,,,,7.916061931630228e-05,2019-11-02
2019-11-03 00:00:00,,,,,,,5.229126681280455e-05,2019-11-03
2019-11-04 00:00:00,,,,,,,2.5421914309306813e-05,2019-11-04
2019-11-05 00:00:00,,,,,,,-1.447438194190909e-06,2019-11-05
2019-11-06 00:00:00,,,,,,,0.0001197492585854,2019-11-06
2019-11-07 00:00:00,,,,,,,0.0002019448987158,2019-11-07
2019-11-08 00:00:00,,,,,,,0.0001875744093177,2019-11-08
2019-11-09 00:00:00,,,,,,,0.0001856049435042,2019-11-09
2019-11-10 00:00:00,,,,,,,0.0001836354776907,2019-11-10
2019-11-11 00:00:00,,,,,,,0.0001816660118772,2019-11-11
2019-11-12 00:00:00,,,,,,,0.0001796965460638,2019-11-12
2019-11-13 00:00:00,,,,,,,4.990433807850961e-05,2019-11-13
2019-11-14 00:00:00,,,,,,,1.0639170243363802e-05,2019-11-14
2019-11-15 00:00:00,,,,,,,9.558360559546852e-07,2019-11-15
2019-11-16 00:00:00,,,,,,,-8.727498131454431e-06,2019-11-16
2019-11-17 00:00:00,,,,,,,-1.8410832318863548e-05,2019-11-17
2019-11-18 00:00:00,,,,,,,0.0001715080615397,2019-11-18
2019-11-19 00:00:00,,,,,,,0.0001653465701949,2019-11-19
2019-11-20 00:00:00,,,,,,,0.0001591850788501,2019-11-20
2019-11-21 00:00:00,,,,,,,0.0001530235875053,2019-11-21
2019-11-22 00:00:00,,,,,,,0.0001468620961605,2019-11-22
2019-11-23 00:00:00,,,,,,,0.0001407006048157,2019-11-23
2019-11-24 00:00:00,,,,,,,0.0001345391134709,2019-11-24
2019-11-25 00:00:00,,,,,,,0.0001283776221262,2019-11-25
2019-11-26 00:00:00,,,,,,,0.0001222161307814,2019-11-26
2019-11-27 00:00:00,,,,,,,0.0001160546394366,2019-11-27
2019-11-28 00:00:00,,,,,,,0.0001098931480918,2019-11-28
2019-11-29 00:00:00,,,,,,,0.000103731656747,2019-11-29
2019-11-30 00:00:00,,,,,,,9.757016540228848e-05,2019-11-30
2019-12-01 00:00:00,,,,,,,9.140867405750418e-05,2019-12-01
2019-12-02 00:00:00,,,,,,,8.524718271271989e-05,2019-12-02
2019-12-03 00:00:00,,,,,,,7.908569136793559e-05,2019-12-03
2019-12-04 00:00:00,,,,,,,7.29242000231513e-05,2019-12-04
2019-12-05 00:00:00,,,,,,,6.676270867836702e-05,2019-12-05
2019-12-06 00:00:00,,,,,,,6.060121733358272e-05,2019-12-06
2019-12-07 00:00:00,,,,,,,5.907560923853455e-05,2019-12-07
2019-12-08 00:00:00,,,,,,,5.7550001143486384e-05,2019-12-08
2019-12-09 00:00:00,,,,,,,5.6024393048438215e-05,2019-12-09
2019-12-10 00:00:00,,,,,,,5.449878495339005e-05,2019-12-10
2019-12-11 00:00:00,,,,,,,5.297317685834188e-05,2019-12-11
2019-12-12 00:00:00,,,,,,,5.144756876329371e-05,2019-12-12
2019-12-13 00:00:00,,,,,,,-2.2457160532429955e-05,2019-12-13
2019-12-14 00:00:00,,,,,,,1.5113010024269242e-05,2019-12-14
2019-12-15 00:00:00,,,,,,,-3.045346083610229e-07,2019-12-15
2019-12-16 00:00:00,,,,,,,0.0002059300168184,2019-12-16
2019-12-17 00:00:00,,,,,,,0.0001800111279277,2019-12-17
2019-12-18 00:00:00,,,,,,,0.0001540922390371,2019-12-18
2019-12-19 00:00:00,,,,,,,0.0001281733501465,2019-12-19
2019-12-20 00:00:00,,,,,,,0.0001022544612558,2019-12-20
2019-12-21 00:00:00,,,,,,,7.633557236527279e-05,2019-12-21
2019-12-22 00:00:00,,,,,,,5.041668347464736e-05,2019-12-22
2019-12-23 00:00:00,,,,,,,2.4497794584021904e-05,2019-12-23
2019-12-24 00:00:00,,,,,,,5.2385187031481246e-06,2019-12-24
2019-12-25 00:00:00,,,,,,,-4.433234016269177e-05,2019-12-25
2019-12-26 00:00:00,,,,,,,8.490988554769745e-05,2019-12-26
2019-12-27 00:00:00,,,,,,,6.764043145371013e-05,2019-12-27
2019-12-28 00:00:00,,,,,,,5.037097735972281e-05,2019-12-28
2019-12-29 00:00:00,,,,,,,0.0001936077267456,2019-12-29
2019-12-30 00:00:00,,,,,,,2.837138933940408e-05,2019-12-30
2019-12-31 00:00:00,,,,,,,1.8020774742708853e-05,2019-12-31
2020-01-01 00:00:00,,,,,,,3.85870049080786e-05,2020-01-01
2020-01-02 00:00:00,,,,,,,5.9153235073448345e-05,2020-01-02
2020-01-03 00:00:00,,,,,,,7.971946523881809e-05,2020-01-03
2020-01-04 00:00:00,,,,,,,0.0002221059548901,2020-01-04
2020-01-05 00:00:00,,,,,,,0.0001159583617149,2020-01-05
2020-01-06 00:00:00,,,,,,,6.421119687120402e-05,2020-01-06
2020-01-07 00:00:00,,,,,,,-4.044642075964703e-05,2020-01-07
2020-01-08 00:00:00,,,,,,,0.0001254094677278,2020-01-08
2020-01-09 00:00:00,,,,,,,9.527971988931567e-05,2020-01-09
2020-01-10 00:00:00,,,,,,,5.424391430146463e-05,2020-01-10
2020-01-11 00:00:00,,,,,,,4.828142649293358e-05,2020-01-11
2020-01-12 00:00:00,,,,,,,3.1963263609213755e-06,2020-01-12
2020-01-13 00:00:00,,,,,,,5.202702263101069e-05,2020-01-13
2020-01-14 00:00:00,,,,,,,0.0001008577189011,2020-01-14
2020-01-18 00:00:00,,,,,,,-8.06288181941347e-05,2020-01-18
2020-01-19 00:00:00,,,,,,,-3.831209441245208e-05,2020-01-19
2020-01-20 00:00:00,,,,,,,0.0002333852549772,2020-01-20
2020-01-21 00:00:00,,,,,,,5.044574209023267e-06,2020-01-21
2020-01-22 00:00:00,,,,,,,-1.3271075052519638e-05,2020-01-22
2020-01-23 00:00:00,,,,,,,-3.1586724314062543e-05,2020-01-23
2020-01-24 00:00:00,,,,,,,-4.9902373575605445e-05,2020-01-24
2020-01-25 00:00:00,,,,,,,0.0001007766024202,2020-01-25
2020-01-26 00:00:00,,,,,,,0.0002514555784161,2020-01-26
2020-01-27 00:00:00,,,,,,,1.5972322239645614e-05,2020-01-27
2020-01-28 00:00:00,,,,,,,2.4162307975538745e-05,2020-01-28
2020-01-29 00:00:00,,,,,,,8.765511960787914e-05,2020-01-29
2020-01-30 00:00:00,,,,,,,0.0001547180170078,2020-01-30
2020-01-31 00:00:00,,,,,,,0.0001338702093236,2020-01-31
2020-02-01 00:00:00,,,,,,,-2.0094704597125424e-05,2020-02-01
2020-02-02 00:00:00,,,,,,,2.5702771381475028e-05,2020-02-02
2020-02-03 00:00:00,,,,,,,5.278308856827376e-05,2020-02-03
2020-02-04 00:00:00,,,,,,,7.986340575507248e-05,2020-02-04
2020-02-05 00:00:00,,,,,,,0.0001090404830789,2020-02-05
2020-02-06 00:00:00,,,,,,,0.0001382175604029,2020-02-06
2020-02-07 00:00:00,,,,,,,0.0001317641534045,2020-02-07
2020-02-08 00:00:00,,,,,,,6.650182181808007e-05,2020-02-08
2020-02-09 00:00:00,,,,,,,0.000197386685697,2020-02-09
2020-02-10 00:00:00,,,,,,,7.765335944064576e-05,2020-02-10
2020-02-11 00:00:00,,,,,,,0.0001410900828807,2020-02-11
2020-02-12 00:00:00,,,,,,,0.0001215655637365,2020-02-12
2020-02-13 00:00:00,,,,,,,0.0001020410445923,2020-02-13
2020-02-14 00:00:00,,,,,,,8.251652544823498e-05,2020-02-14
2020-02-15 00:00:00,,,,,,,6.299200630407998e-05,2020-02-15
2020-02-16 00:00:00,,,,,,,0.0001506198266539,2020-02-16
2020-02-18 00:00:00,,,,,,,0.0002179950063233,2020-02-18
2020-02-19 00:00:00,,,,,,,0.0001680922979635,2020-02-19
2020-02-20 00:00:00,,,,,,,0.0001587409695234,2020-02-20
2020-02-21 00:00:00,,,,,,,0.0001260328494409,2020-02-21
2020-02-22 00:00:00,,,,,,,9.332472935851704e-05,2020-02-22
2020-02-23 00:00:00,,,,,,,6.061660927607557e-05,2020-02-23
2020-02-24 00:00:00,,,,,,,2.790848919363411e-05,2020-02-24
2020-02-25 00:00:00,,,,,,,8.692230779587012e-05,2020-02-25
2020-02-26 00:00:00,,,,,,,9.321953062533168e-05,2020-02-26
2020-02-27 00:00:00,,,,,,,0.0001182545319643,2020-02-27
2020-02-28 00:00:00,,,,,,,0.0001038297582307,2020-02-28
2020-02-29 00:00:00,,,,,,,0.0001324426823444,2020-02-29
2020-03-01 00:00:00,,,,,,,0.0001610556064582,2020-03-01
2020-03-03 00:00:00,,,,,,,0.0001563871088153,2020-03-03
2020-03-04 00:00:00,,,,,,,0.0001276065604158,2020-03-04
2020-03-05 00:00:00,,,,,,,0.0001405298029426,2020-03-05
2020-03-06 00:00:00,,,,,,,0.0001534530454696,2020-03-06
2020-03-07 00:00:00,,,,,,,0.000194643043502,2020-03-07
2020-03-08 00:00:00,,,,,,,0.0002358330415345,2020-03-08
2020-03-09 00:00:00,,,,,,,0.0001269736421399,2020-03-09
2020-03-10 00:00:00,,,,,,,0.0001196201216453,2020-03-10
2020-03-11 00:00:00,,,,,,,0.0001164685805966,2020-03-11
2020-03-12 00:00:00,,,,,,,5.913030676123423e-05,2020-03-12
2020-03-13 00:00:00,,,,,,,8.650040171724271e-05,2020-03-13
2020-03-14 00:00:00,,,,,,,0.0002230960695464,2020-03-14
2020-03-15 00:00:00,,,,,,,0.0001479475968795,2020-03-15
2020-03-16 00:00:00,,,,,,,5.1034690841333934e-05,2020-03-16
2020-03-17 00:00:00,,,,,,,7.446534099495596e-05,2020-03-17
2020-03-18 00:00:00,,,,,,,9.789599114857798e-05,2020-03-18
2020-03-19 00:00:00,,,,,,,0.0001213266413022,2020-03-19
2020-03-20 00:00:00,,,,,,,0.0002310020010223,2020-03-20
2020-03-21 00:00:00,,,,,,,4.420323884869883e-05,2020-03-21
2020-03-22 00:00:00,,,,,,,9.31143988963756e-05,2020-03-22
2020-03-23 00:00:00,,,,,,,0.0002300587603312,2020-03-23
2020-03-24 00:00:00,,,,,,,0.0001561715420216,2020-03-24
2020-03-25 00:00:00,,,,,,,0.0001745791108127,2020-03-25
2020-03-26 00:00:00,,,,,,,-9.75290000242051e-05,2020-03-26
2020-03-27 00:00:00,,,,,,,0.0001705165047249,2020-03-27
2020-03-28 00:00:00,,,,,,,0.0001382194611718,2020-03-28
2020-03-29 00:00:00,,,,,,,9.987368024674012e-05,2020-03-29
2020-03-30 00:00:00,,,,,,,7.624938460239996e-05,2020-03-30
2020-03-31 00:00:00,,,,,,,5.386648690279978e-05,2020-03-31
2020-04-01 00:00:00,,,,,,,0.00011222307379,2020-04-01
2020-04-02 00:00:00,,,,,,,0.0001592264927832,2020-04-02
2020-04-03 00:00:00,,,,,,,0.0002123869982902,2020-04-03
2020-04-04 00:00:00,,,,,,,0.0001869030485122,2020-04-04
2020-04-05 00:00:00,,,,,,,0.0001614190987342,2020-04-05
2020-04-06 00:00:00,,,,,,,4.893659103010806e-05,2020-04-06
2020-04-07 00:00:00,,,,,,,0.0001316483709631,2020-04-07
2020-04-08 00:00:00,,,,,,,3.009876749553373e-05,2020-04-08
2020-04-09 00:00:00,,,,,,,0.0001537679907493,2020-04-09
2020-04-10 00:00:00,,,,,,,0.0001141103645879,2020-04-10
2020-04-11 00:00:00,,,,,,,7.106236994778118e-05,2020-04-11
2020-04-12 00:00:00,,,,,,,2.801437530766237e-05,2020-04-12
2020-04-13 00:00:00,,,,,,,-2.6518549703808303e-05,2020-04-13
2020-04-14 00:00:00,,,,,,,-1.3996586952596355e-05,2020-04-14
2020-04-15 00:00:00,,,,,,,4.445108781175533e-05,2020-04-15
2020-04-16 00:00:00,,,,,,,5.359548889128701e-05,2020-04-16
2020-04-17 00:00:00,,,,,,,6.273988997081869e-05,2020-04-17
2020-04-18 00:00:00,,,,,,,7.188429105035038e-05,2020-04-18
2020-04-19 00:00:00,,,,,,,8.102869212988206e-05,2020-04-19
2020-04-20 00:00:00,,,,,,,1.4180026992194256e-05,2020-04-20
2020-04-21 00:00:00,,,,,,,1.9146328337616464e-05,2020-04-21
2020-04-22 00:00:00,,,,,,,6.659831724453735e-05,2020-04-22
2020-04-23 00:00:00,,,,,,,0.0001140503061514,2020-04-23
2020-04-24 00:00:00,,,,,,,0.0001615022950583,2020-04-24
2020-04-25 00:00:00,,,,,,,0.0002089542839653,2020-04-25
2020-04-26 00:00:00,,,,,,,6.685037744020196e-05,2020-04-26
2020-04-27 00:00:00,,,,,,,8.122499539115852e-05,2020-04-27
2020-04-28 00:00:00,,,,,,,0.0001298121524562,2020-04-28
2020-04-29 00:00:00,,,,,,,4.55068792675052e-05,2020-04-29
2020-04-30 00:00:00,,,,,,,0.0001854450018489,2020-04-30
2020-05-03 00:00:00,,,,,,,8.531399790386687e-05,2020-05-03
2020-05-04 00:00:00,,,,,,,7.960631933113012e-05,2020-05-04
